member_id,current_age,retirement_age,years_to_retirement,gender,employment_sector,current_salary,salary_growth_rate,years_of_service,job_changes,career_breaks_months,contribution_rate,monthly_contribution,current_pot_value,expected_annual_return,inflation_rate,risk_tolerance,employer_match,health_status,education_level,final_retirement_pot
MEMBER_000154,36.0,65,29.0,Female,Private,57368.56,0.0173,14.0,0,11.1,0.0684,326.93,76057.17,0.0543,0.0252,Low,0.03,Fair,High School,473061.1
MEMBER_000155,39.1,66,26.9,Male,Public,52620.9,0.0304,17.1,2,0.7,0.0488,214.14,70713.0,0.0387,0.0184,Medium,0.05,Good,Bachelor,576200.07
MEMBER_000156,51.6,66,14.4,Female,Finance,39928.07,0.0114,10.6,2,4.6,0.038,126.37,18784.51,0.0552,0.0283,High,0.06,Fair,Bachelor,166480.36
MEMBER_000157,31.8,66,34.2,Male,Healthcare,37543.72,0.0208,2.7,0,2.5,0.0711,222.59,5783.35,0.0567,0.039,Low,0.0,Excellent,High School,301014.57
MEMBER_000158,50.1,66,15.9,Male,Public,76284.6,0.0293,4.2,0,1.0,0.0579,368.01,16039.51,0.0445,0.0259,Medium,0.03,Good,Bachelor,228140.23
MEMBER_000159,58.0,65,7.0,Male,Private,78227.78,0.0283,11.4,0,1.9,0.1077,702.28,117374.87,0.05,0.0187,Low,0.05,Excellent,Bachelor,243899.1
MEMBER_000160,47.1,66,18.9,Male,Public,74644.22,0.0139,14.9,2,2.6,0.1173,729.86,187895.14,0.057,0.0279,Medium,0.03,Fair,Bachelor,987483.26
MEMBER_000161,49.0,67,18.0,Male,Public,43136.34,0.0374,27.0,1,4.2,0.0663,238.26,201827.97,0.0677,0.01,High,0.0,Good,High School,1143161.79
MEMBER_000162,39.1,66,26.9,Female,Private,29894.13,0.0181,6.5,0,1.3,0.1329,330.95,24681.92,0.0508,0.0353,Low,0.03,Good,Bachelor,408660.34
MEMBER_000163,48.2,65,16.8,Female,Private,67044.6,0.032,24.4,3,8.5,0.1037,579.22,389313.61,0.0573,0.0241,Medium,0.06,Fair,Bachelor,1526769.24
MEMBER_000164,48.7,66,17.3,Female,Public,61972.43,0.0228,4.7,0,2.8,0.0689,355.75,17850.09,0.0339,0.0251,Low,0.0,Good,Bachelor,158711.23
MEMBER_000165,51.1,67,15.9,Male,Healthcare,63786.23,0.026,15.2,1,0.4,0.0784,416.82,111397.15,0.0398,0.0306,Medium,0.03,Good,Master,423647.94
MEMBER_000166,54.1,65,10.9,Male,Healthcare,39805.84,0.0054,1.0,0,0.1,0.07,232.27,2048.62,0.0624,0.0207,Medium,0.03,Fair,Master,65384.56
MEMBER_000167,53.0,68,15.0,Female,Education,40376.72,0.0297,1.0,0,41.6,0.0339,114.17,1053.98,0.0664,0.0299,High,0.06,Excellent,High School,108704.45
MEMBER_000168,42.1,65,22.9,Male,Education,21334.8,0.0314,15.9,1,2.9,0.12,213.43,62161.51,0.0644,0.0336,Medium,0.06,Good,Bachelor,676922.39
MEMBER_000169,65.0,66,1.0,Male,Private,59905.42,0.0287,3.6,2,3.3,0.03,149.76,5340.24,0.0654,0.0378,Low,0.03,Good,Bachelor,10189.2
MEMBER_000170,43.1,65,21.9,Male,Healthcare,55067.79,0.0384,4.8,0,2.0,0.0438,201.09,10325.91,0.0606,0.0218,Medium,0.06,Excellent,High School,500842.43
MEMBER_000171,51.3,66,14.7,Female,Education,56401.16,0.0254,10.1,1,5.7,0.0967,454.71,62735.74,0.0573,0.0311,Medium,0.03,Excellent,High School,290121.15
MEMBER_000172,43.2,66,22.8,Female,Technology,36007.61,0.0312,21.2,3,21.5,0.0887,266.04,133433.41,0.0561,0.0345,Low,0.03,Excellent,PhD,575917.49
MEMBER_000173,49.1,68,18.9,Male,Private,57838.21,0.0232,4.7,0,0.4,0.0335,161.66,8008.95,0.0295,0.0213,Medium,0.03,Good,High School,115608.51
MEMBER_000174,38.0,66,28.0,Female,Public,39981.55,0.0194,2.4,0,12.3,0.0791,263.4,5924.2,0.0423,0.0296,High,0.0,Good,Bachelor,190238.93
MEMBER_000175,49.2,65,15.8,Male,Public,35021.16,0.0061,25.9,1,1.2,0.0682,199.0,153479.7,0.0631,0.0381,Medium,0.05,Fair,Bachelor,613148.83
MEMBER_000176,46.6,68,21.4,Female,Private,46728.58,0.0109,20.3,3,12.8,0.0642,250.06,114816.37,0.0255,0.0211,Low,0.06,Excellent,Bachelor,366135.79
MEMBER_000177,40.8,66,25.2,Male,Private,76928.56,0.0398,2.3,0,0.4,0.045,288.27,6181.65,0.0414,0.0193,Low,0.06,Good,Master,515409.54
MEMBER_000178,50.3,65,14.7,Male,Education,37160.7,0.0227,12.2,2,2.2,0.0595,184.34,34283.63,0.0448,0.0221,Low,0.0,Fair,Master,113827.75
MEMBER_000179,61.2,65,3.8,Male,Private,76028.46,0.0247,38.0,2,0.5,0.0527,333.95,681967.8,0.054,0.0321,Medium,0.05,Excellent,Bachelor,1108015.12
MEMBER_000180,28.2,68,39.8,Female,Private,28637.4,0.0288,1.0,0,3.9,0.103,245.91,2168.97,0.0582,0.0291,Low,0.0,Good,Bachelor,845696.18
MEMBER_000181,41.6,65,23.4,Male,Public,43559.8,0.0275,4.9,0,1.0,0.0532,193.1,10220.88,0.0482,0.0351,Medium,0.0,Fair,High School,177694.42
MEMBER_000182,65.0,68,3.0,Male,Public,82177.75,0.0264,4.0,0,0.1,0.0828,566.7,23192.63,0.0588,0.0241,Medium,0.05,Good,Master,67296.25
MEMBER_000183,34.3,65,30.7,Female,Public,39734.36,0.0349,12.3,2,1.7,0.1112,368.04,69559.4,0.0427,0.015,High,0.06,Excellent,Bachelor,904046.85
MEMBER_000184,48.6,68,19.4,Male,Private,50718.33,0.0087,16.3,6,0.0,0.0991,418.69,126520.45,0.0382,0.0113,High,0.06,Fair,Bachelor,438740.77
MEMBER_000185,31.7,65,33.3,Male,Private,46429.72,0.0372,1.9,0,1.5,0.0722,279.49,4937.92,0.0541,0.0102,Low,0.05,Good,High School,732321.81
MEMBER_000186,32.9,68,35.1,Male,Healthcare,40212.82,0.027,10.9,3,0.8,0.0763,255.75,39832.85,0.0564,0.016,Low,0.06,Excellent,High School,1183285.87
MEMBER_000187,63.2,65,1.8,Female,Private,70549.22,0.0076,41.2,6,2.7,0.0975,573.02,1479932.43,0.0322,0.0231,Medium,0.03,Good,Bachelor,1678052.69
MEMBER_000188,50.2,66,15.8,Male,Private,46714.68,0.0354,3.5,0,1.3,0.117,455.52,15981.92,0.054,0.0206,High,0.06,Good,Bachelor,257651.14
MEMBER_000189,49.9,65,15.1,Female,Healthcare,43597.84,0.0199,9.7,1,13.5,0.081,294.41,38403.64,0.0809,0.029,Low,0.03,Excellent,Bachelor,245846.22
MEMBER_000190,50.8,65,14.2,Male,Private,71312.66,0.0216,25.3,3,0.9,0.132,784.73,572276.44,0.0421,0.0206,Medium,0.0,Excellent,Master,1272749.25
MEMBER_000191,43.9,65,21.1,Female,Private,39017.85,0.0251,19.7,6,5.9,0.0327,106.35,46122.79,0.0848,0.0278,Medium,0.05,Fair,High School,496377.49
MEMBER_000192,60.1,67,6.9,Male,Private,60800.6,0.0281,27.9,4,0.1,0.1252,634.5,579547.64,0.0446,0.0355,High,0.06,Good,Master,760451.93
MEMBER_000193,45.9,66,20.1,Female,Public,37164.3,0.0121,5.5,1,1.4,0.0972,300.94,18206.43,0.0774,0.0212,High,0.0,Good,High School,280415.2
MEMBER_000194,49.1,65,15.9,Male,Education,49819.31,0.0214,27.1,1,0.1,0.03,124.55,106663.76,0.0748,0.0256,Low,0.05,Good,High School,361911.47
MEMBER_000195,24.2,68,43.8,Female,Private,38923.03,0.0148,2.2,0,4.9,0.108,350.41,7302.36,0.0732,0.0228,High,0.03,Excellent,Master,2327821.73
MEMBER_000196,37.7,67,29.3,Male,Public,18000.0,0.0213,6.1,0,1.5,0.0876,131.35,9074.9,0.0372,0.0299,Low,0.0,Good,Bachelor,130472.61
MEMBER_000197,65.0,65,1.0,Male,Private,53536.74,0.0155,15.4,3,0.5,0.0982,438.32,120031.07,0.033,0.021,Medium,0.06,Good,Master,110767.75
MEMBER_000198,41.0,67,26.0,Male,Healthcare,38258.1,0.0229,19.0,4,1.7,0.0677,215.87,87330.28,0.0657,0.0433,Medium,0.03,Good,Bachelor,696145.47
MEMBER_000199,40.5,68,27.5,Female,Education,38613.16,0.0397,1.0,0,4.7,0.0889,285.94,2521.99,0.065,0.0192,Low,0.06,Excellent,High School,510867.37
MEMBER_000200,55.7,66,10.3,Female,Healthcare,59457.76,0.0428,8.4,0,9.3,0.0485,240.29,25574.04,0.0664,0.036,Low,0.0,Excellent,Bachelor,99852.57
MEMBER_000201,34.8,66,31.2,Female,Private,48973.57,0.0218,1.3,0,2.2,0.0793,323.73,3695.21,0.0766,0.01,Low,0.03,Good,PhD,819552.31
MEMBER_000202,65.0,66,1.0,Male,Public,34621.3,0.0356,37.4,4,2.4,0.0833,240.44,467794.38,0.0573,0.0345,High,0.03,Excellent,High School,591920.29
MEMBER_000203,52.8,66,13.2,Female,Public,32696.32,0.016,16.4,2,4.2,0.1152,313.84,96307.56,0.0585,0.0302,Low,0.03,Fair,Master,233406.33
MEMBER_000204,61.3,65,3.7,Male,Private,74741.56,0.0527,1.3,0,1.0,0.0332,206.51,2468.45,0.0776,0.0224,Medium,0.0,Excellent,PhD,12455.08
MEMBER_000205,62.0,67,5.0,Female,Private,22805.71,0.0194,5.5,0,9.0,0.1104,209.89,12604.69,0.0431,0.0218,Medium,0.0,Good,Bachelor,31846.65
MEMBER_000206,54.8,67,12.2,Male,Healthcare,37926.95,0.0295,1.0,0,1.2,0.1114,351.95,3104.24,0.0602,0.0226,High,0.0,Good,Bachelor,99172.35
MEMBER_000207,34.8,65,30.2,Male,Private,41352.81,0.0095,12.8,1,1.4,0.0877,302.36,60400.87,0.0386,0.0317,Medium,0.05,Fair,Master,689460.34
MEMBER_000208,51.9,66,14.1,Female,Private,59493.8,0.0158,12.2,2,2.4,0.103,510.59,94823.02,0.0702,0.0348,Medium,0.05,Good,Bachelor,402413.08
MEMBER_000209,47.6,68,20.4,Male,Public,34360.73,0.0258,2.6,0,12.2,0.03,85.9,2175.8,0.024,0.0195,Medium,0.0,Fair,Bachelor,46445.76
MEMBER_000210,31.6,66,34.4,Female,Public,33064.97,0.0263,2.5,0,7.3,0.03,82.66,1928.67,0.0396,0.0228,Low,0.05,Excellent,High School,211661.93
MEMBER_000211,65.0,67,2.0,Female,Private,81550.27,0.0268,1.2,0,15.3,0.1217,827.2,9145.66,0.0434,0.0215,Low,0.03,Good,High School,42713.98
MEMBER_000212,48.8,65,16.2,Male,Healthcare,54758.21,0.0307,4.9,1,4.2,0.0931,424.74,22016.52,0.02,0.0305,Medium,0.03,Fair,PhD,194843.62
MEMBER_000213,36.9,66,29.1,Female,Private,35125.79,0.0263,14.9,1,3.6,0.0623,182.4,47233.41,0.0614,0.0283,Medium,0.03,Fair,Bachelor,654147.65
MEMBER_000214,58.2,67,8.8,Female,Private,57842.37,0.0308,13.9,1,5.5,0.0844,406.66,93964.78,0.0458,0.0261,Low,0.05,Excellent,Bachelor,263139.4
MEMBER_000215,40.3,65,24.7,Male,Public,35575.21,0.0279,9.9,2,1.4,0.03,88.94,11996.4,0.0804,0.0402,High,0.05,Poor,High School,475780.59
MEMBER_000216,29.0,66,37.0,Male,Finance,33547.82,0.0332,1.2,0,0.3,0.0816,228.04,2447.81,0.0391,0.0193,High,0.05,Fair,High School,584670.51
MEMBER_000217,56.7,65,8.3,Male,Healthcare,26249.28,0.0139,10.1,1,0.8,0.1331,291.16,40372.17,0.0567,0.0291,Medium,0.03,Good,High School,120916.62
MEMBER_000218,57.5,66,8.5,Male,Technology,66223.82,0.0214,6.5,2,4.1,0.0651,359.37,26727.54,0.0639,0.0128,High,0.0,Fair,Bachelor,77746.37
MEMBER_000219,38.4,66,27.6,Female,Education,46588.98,0.017,8.1,1,15.7,0.0927,360.02,36138.29,0.061,0.0184,Medium,0.0,Excellent,Master,663519.15
MEMBER_000220,31.0,66,35.0,Male,Private,50861.0,0.0436,2.6,0,1.6,0.0381,161.45,4074.85,0.0601,0.0346,Medium,0.03,Good,Bachelor,686082.81
MEMBER_000221,52.9,66,13.1,Male,Public,59996.8,0.0197,13.7,1,0.0,0.033,164.81,37088.58,0.0274,0.0247,Medium,0.0,Good,Master,86424.16
MEMBER_000222,29.4,65,35.6,Female,Private,37461.16,0.005,7.4,0,4.1,0.1081,337.42,30146.24,0.0578,0.035,Medium,0.05,Fair,Bachelor,1008551.49
MEMBER_000223,38.1,65,26.9,Male,Private,34983.22,0.0462,8.3,1,0.2,0.1199,349.66,36796.28,0.0561,0.0147,Low,0.03,Good,Master,661805.9
MEMBER_000224,52.2,68,15.8,Male,Public,47879.11,0.035,12.5,5,4.2,0.0717,286.08,55078.17,0.0618,0.0212,High,0.05,Good,High School,359532.87
MEMBER_000225,54.5,66,11.5,Male,Public,61020.59,0.0253,32.5,6,2.2,0.0833,423.79,564967.52,0.063,0.038,Low,0.05,Good,Bachelor,1353628.1
MEMBER_000226,54.2,65,10.8,Male,Private,67045.67,0.0187,32.2,6,0.8,0.0793,443.11,575278.18,0.0441,0.0227,Medium,0.06,Fair,Bachelor,979858.56
MEMBER_000227,38.2,66,27.8,Female,Healthcare,40566.37,0.0251,15.6,1,5.5,0.03,101.42,28337.22,0.0531,0.0277,Medium,0.05,Fair,Master,431651.38
MEMBER_000228,39.9,65,25.1,Female,Healthcare,27120.86,0.0332,17.9,1,8.9,0.0695,157.03,56455.01,0.0707,0.0277,Medium,0.0,Fair,Bachelor,466276.2
MEMBER_000229,34.7,67,32.3,Female,Healthcare,53422.63,0.0372,6.8,2,7.5,0.1117,497.37,39311.42,0.071,0.0366,Low,0.03,Fair,High School,1226118.97
MEMBER_000230,61.2,65,3.8,Male,Private,63850.87,0.0272,6.6,0,1.5,0.1104,587.32,45189.02,0.0526,0.05,Low,0.06,Excellent,High School,121679.23
MEMBER_000231,56.9,66,9.1,Male,Education,71731.23,0.0301,15.7,2,2.8,0.0655,391.27,110923.38,0.0247,0.0262,Medium,0.06,Good,Master,224961.84
MEMBER_000232,43.1,65,21.9,Male,Public,46882.17,0.0318,2.8,0,0.1,0.0897,350.25,9273.54,0.0575,0.017,Medium,0.03,Good,Bachelor,339218.83
MEMBER_000233,38.0,65,27.0,Female,Public,37612.46,0.0239,16.0,2,8.2,0.0664,208.08,60834.64,0.0518,0.037,High,0.03,Poor,Master,657393.9
MEMBER_000234,25.5,68,42.5,Female,Public,19335.51,0.038,1.0,0,5.0,0.1101,177.33,1564.05,0.0475,0.0187,Low,0.0,Good,High School,393800.28
MEMBER_000235,23.0,67,44.0,Female,Private,18928.78,0.0178,1.0,0,2.8,0.0706,111.43,1009.9,0.0412,0.0211,Medium,0.0,Good,High School,241223.27
MEMBER_000236,39.4,66,26.6,Male,Finance,55763.34,0.0209,2.8,1,1.4,0.0751,348.85,9304.68,0.0582,0.0171,Medium,0.03,Good,High School,420491.52
MEMBER_000237,34.3,66,31.7,Male,Education,37336.37,0.0329,2.5,0,0.2,0.119,370.3,8943.17,0.036,0.0107,Low,0.03,Poor,PhD,445857.64
MEMBER_000238,43.5,65,21.5,Male,Finance,58087.54,0.0195,1.7,1,3.0,0.1159,561.1,8848.86,0.0329,0.022,High,0.06,Fair,Bachelor,407688.08
MEMBER_000239,30.0,66,36.0,Male,Public,22706.53,0.0374,7.2,0,0.4,0.0914,172.93,14922.74,0.0433,0.0168,Medium,0.05,Good,Bachelor,498866.96
MEMBER_000240,51.4,66,14.6,Female,Public,59105.62,0.0139,1.0,0,2.4,0.0381,187.79,1656.31,0.0639,0.0192,Low,0.03,Excellent,Master,93897.95
MEMBER_000241,44.9,65,20.1,Male,Technology,53295.64,0.0316,11.9,3,0.4,0.0558,247.76,44067.97,0.0513,0.0298,Medium,0.05,Good,PhD,414477.65
MEMBER_000242,63.1,67,3.9,Male,Private,41064.75,0.023,20.4,4,1.3,0.1009,345.46,160682.97,0.0512,0.0371,High,0.03,Good,Master,235471.96
MEMBER_000243,59.3,68,8.7,Female,Healthcare,45636.82,0.0293,7.5,0,5.3,0.0914,347.56,31796.97,0.0792,0.0224,Medium,0.05,Excellent,Bachelor,115677.93
MEMBER_000244,47.6,65,17.4,Female,Private,37496.67,0.005,25.6,4,1.4,0.1026,320.54,240822.02,0.0372,0.0265,Low,0.05,Good,Bachelor,632520.05
MEMBER_000245,22.7,66,43.3,Male,Technology,40375.18,0.0215,1.0,0,1.0,0.0568,191.19,1686.26,0.0725,0.0243,Medium,0.06,Excellent,Master,1747546.2
MEMBER_000246,49.3,66,16.7,Male,Healthcare,76051.67,0.0307,3.3,0,0.1,0.0989,626.82,20277.61,0.0268,0.0283,Medium,0.06,Fair,Master,386090.66
MEMBER_000247,24.7,65,40.3,Female,Public,26215.29,0.0281,2.7,0,2.0,0.03,65.54,1714.57,0.0602,0.0257,Medium,0.06,Fair,Bachelor,650095.09
MEMBER_000248,32.4,66,33.6,Female,Private,18000.0,0.0286,10.4,0,10.2,0.0762,114.29,16594.0,0.0426,0.0189,Low,0.05,Good,Master,340020.39
MEMBER_000249,45.1,66,20.9,Female,Public,48161.09,0.005,23.1,0,7.5,0.0704,282.51,168501.91,0.042,0.0248,High,0.05,Good,High School,411917.38
MEMBER_000250,37.4,65,27.6,Male,Education,29141.87,0.0189,10.5,1,1.7,0.1153,280.07,41500.1,0.0518,0.0208,Low,0.03,Good,Bachelor,300888.85
MEMBER_000251,30.2,65,34.8,Male,Public,22692.76,0.041,5.0,1,1.3,0.1041,196.79,10644.48,0.0429,0.0327,Medium,0.06,Excellent,Bachelor,593541.65
MEMBER_000252,54.2,66,11.8,Male,Private,61175.0,0.0364,10.8,0,0.0,0.0769,391.88,60607.13,0.0609,0.0191,Medium,0.06,Good,High School,294828.2
MEMBER_000253,62.5,66,3.5,Female,Healthcare,61707.27,0.0275,2.1,0,6.1,0.1043,536.2,10540.52,0.0665,0.034,Medium,0.0,Fair,Bachelor,39474.9
MEMBER_000254,29.1,65,35.9,Male,Private,31865.69,0.0219,3.4,1,1.7,0.1193,316.89,10733.23,0.0516,0.0319,Medium,0.06,Excellent,Master,855954.37
MEMBER_000255,31.8,68,36.2,Male,Private,51198.33,0.0352,9.8,0,3.2,0.1031,439.91,58561.09,0.053,0.0256,Medium,0.03,Good,PhD,1897578.37
MEMBER_000256,55.6,68,12.4,Male,Education,62316.38,0.0231,3.0,1,0.8,0.0624,323.81,9405.92,0.0763,0.0163,Medium,0.03,Excellent,High School,204297.7
MEMBER_000257,29.7,66,36.3,Male,Public,30427.03,0.0346,2.5,0,2.2,0.0862,218.64,5113.99,0.0805,0.0196,Medium,0.05,Excellent,Bachelor,1303104.46
MEMBER_000258,46.2,66,19.8,Female,Private,57372.09,0.025,18.9,4,9.7,0.0646,308.65,123828.23,0.0587,0.0245,Low,0.05,Good,Master,660774.28
MEMBER_000259,51.3,66,14.7,Male,Finance,53339.43,0.0064,9.5,1,0.4,0.0834,370.57,47054.82,0.0491,0.0192,Medium,0.03,Excellent,High School,243260.75
MEMBER_000260,42.9,66,23.1,Female,Private,64153.26,0.0216,20.9,0,3.2,0.0546,291.95,142126.72,0.0462,0.0212,Medium,0.05,Good,High School,785252.81
MEMBER_000261,49.7,66,16.3,Female,Private,53227.5,0.0339,27.7,6,19.5,0.0723,320.86,289630.41,0.0303,0.0298,Low,0.03,Poor,High School,498247.02
MEMBER_000262,46.8,65,18.2,Male,Private,40514.31,0.0137,1.4,0,6.8,0.0752,253.92,3111.36,0.0615,0.0318,Low,0.06,Fair,High School,190809.66
MEMBER_000263,41.2,65,23.8,Male,Healthcare,42601.86,0.0282,11.4,1,7.6,0.03,106.5,17864.61,0.0549,0.0344,Medium,0.03,Good,Bachelor,234267.58
MEMBER_000264,45.1,66,20.9,Male,Education,37215.27,0.0137,6.4,0,3.0,0.1236,383.31,28111.64,0.0538,0.0103,High,0.03,Excellent,Bachelor,431068.27
MEMBER_000265,47.0,66,19.0,Female,Private,73713.23,0.0356,13.1,2,4.7,0.086,528.06,110434.61,0.0493,0.0294,High,0.06,Excellent,Bachelor,596129.73
MEMBER_000266,37.8,66,28.2,Female,Private,38542.78,0.0198,6.5,0,4.8,0.062,199.29,15069.59,0.0405,0.0245,Medium,0.05,Poor,High School,349751.78
MEMBER_000267,58.9,66,7.1,Male,Healthcare,71185.67,0.0265,20.2,2,3.7,0.0603,357.51,162244.77,0.0327,0.0233,Low,0.06,Excellent,High School,315215.67
MEMBER_000268,26.7,66,39.3,Male,Private,26891.82,0.0182,4.7,1,0.9,0.0888,199.02,9815.29,0.054,0.0159,Medium,0.05,Fair,Master,624464.7
MEMBER_000269,61.7,66,4.3,Male,Healthcare,44046.86,0.0248,6.0,2,3.3,0.0768,281.83,19007.72,0.048,0.0107,Medium,0.05,Poor,High School,57670.89
MEMBER_000270,64.2,68,3.8,Male,Education,32662.57,0.03,9.6,1,4.4,0.1385,376.85,48909.65,0.0704,0.0198,Low,0.03,Good,High School,80162.73
MEMBER_000271,22.0,65,43.0,Male,Public,25296.83,0.019,1.0,0,2.9,0.0895,188.75,1664.78,0.0596,0.0184,High,0.05,Good,Bachelor,1174379.85
MEMBER_000272,45.4,66,20.6,Male,Private,55246.79,0.0069,2.1,0,3.2,0.03,138.12,2767.35,0.0856,0.0274,High,0.06,Good,High School,336305.42
MEMBER_000273,37.7,65,27.3,Male,Finance,42213.09,0.0362,15.7,0,2.7,0.0911,320.44,91013.84,0.0676,0.0141,Medium,0.06,Good,High School,1461505.91
MEMBER_000274,56.3,67,10.7,Female,Finance,80380.0,0.0382,2.1,0,29.1,0.0638,427.05,8173.23,0.0539,0.0337,Medium,0.03,Excellent,Bachelor,128464.92
MEMBER_000275,54.3,66,11.7,Male,Private,57663.43,0.0215,6.6,2,0.6,0.03,144.16,10993.49,0.0436,0.022,Medium,0.0,Good,Master,45422.69
MEMBER_000276,56.6,66,9.4,Male,Healthcare,47671.2,0.032,8.2,2,1.6,0.0736,292.48,30080.53,0.0727,0.0298,Low,0.05,Good,High School,92561.64
MEMBER_000277,39.1,65,25.9,Female,Education,29702.27,0.0377,5.9,0,6.1,0.0887,219.45,14613.03,0.0728,0.0398,Medium,0.05,Excellent,Bachelor,596551.62
MEMBER_000278,50.0,68,18.0,Female,Public,63977.62,0.0374,22.8,2,12.1,0.107,570.25,332562.01,0.0345,0.0266,Low,0.05,Excellent,Bachelor,833171.53
MEMBER_000279,38.6,66,27.4,Female,Public,29456.73,0.0292,10.4,1,6.8,0.0627,153.82,22371.02,0.0621,0.0179,Medium,0.05,Good,Bachelor,451158.82
MEMBER_000280,44.5,65,20.5,Male,Private,29852.35,0.0291,22.5,2,2.1,0.0785,195.34,110286.75,0.0623,0.0262,Medium,0.0,Good,High School,532633.99
MEMBER_000281,61.3,65,3.7,Male,Healthcare,54016.96,0.0201,16.0,4,0.1,0.1122,505.19,148194.55,0.0696,0.0241,Medium,0.06,Poor,High School,260876.04
MEMBER_000282,59.4,68,8.6,Female,Healthcare,62898.72,0.0186,1.7,0,15.4,0.0488,255.76,3963.06,0.0842,0.0104,Medium,0.06,Fair,High School,88342.32
MEMBER_000283,49.4,65,15.6,Male,Private,61884.96,0.0273,19.2,2,0.9,0.1016,524.08,214618.73,0.0399,0.0279,High,0.03,Good,Bachelor,575974.22
MEMBER_000284,47.6,65,17.4,Female,Private,39883.76,0.0166,16.3,4,29.4,0.0648,215.38,65385.0,0.0423,0.0227,High,0.03,Excellent,Bachelor,252061.66
MEMBER_000285,45.3,66,20.7,Male,Finance,56009.32,0.0193,1.1,0,0.3,0.1049,489.84,4728.44,0.0659,0.0261,Medium,0.06,Good,Bachelor,428686.45
MEMBER_000286,51.6,66,14.4,Female,Public,50869.37,0.005,29.6,7,7.0,0.058,245.88,258423.31,0.045,0.018,Medium,0.0,Poor,Master,643211.97
MEMBER_000287,41.8,67,25.2,Male,Public,51435.45,0.0256,9.1,1,1.1,0.0707,303.09,36205.14,0.0482,0.0388,Medium,0.03,Fair,Bachelor,403764.55
MEMBER_000288,36.2,66,29.8,Female,Private,44244.61,0.021,14.2,2,6.8,0.0798,294.18,70192.31,0.0577,0.0472,High,0.06,Good,Bachelor,1146829.64
MEMBER_000289,42.2,65,22.8,Male,Public,68303.97,0.0225,20.2,3,0.9,0.0988,562.36,255609.73,0.0587,0.0186,Medium,0.05,Excellent,High School,1686136.92
MEMBER_000290,43.1,67,23.9,Male,Private,33298.32,0.0346,13.2,0,6.8,0.0944,261.97,55457.19,0.0392,0.0316,Medium,0.05,Good,Master,344648.02
MEMBER_000291,42.2,65,22.8,Female,Private,37289.57,0.034,3.6,0,3.0,0.1139,353.96,12656.68,0.0359,0.015,Low,0.05,Fair,High School,313854.67
MEMBER_000292,38.9,66,27.1,Male,Healthcare,30404.9,0.0105,16.9,4,1.3,0.0947,239.95,77671.13,0.0632,0.0295,High,0.03,Poor,High School,855421.64
MEMBER_000293,46.5,66,19.5,Female,Public,28960.87,0.0322,16.4,1,5.9,0.0834,201.17,62003.4,0.0432,0.025,Medium,0.05,Fair,Bachelor,311389.28
MEMBER_000294,33.5,65,31.5,Female,Healthcare,26478.65,0.0253,11.5,1,17.9,0.03,66.2,11142.29,0.0569,0.0206,Medium,0.05,Excellent,Bachelor,329516.79
MEMBER_000295,52.0,65,13.0,Female,Public,40918.38,0.01,23.3,2,11.6,0.1184,403.82,247073.31,0.0401,0.027,Medium,0.0,Fair,Master,495549.15
MEMBER_000296,33.3,67,33.7,Female,Private,36469.84,0.0314,7.5,2,7.8,0.0698,212.21,19339.3,0.0725,0.0242,Medium,0.03,Fair,Bachelor,639594.69
MEMBER_000297,36.2,65,28.8,Female,Private,35492.95,0.0235,5.5,0,3.9,0.0421,124.46,7524.82,0.0242,0.0309,Medium,0.06,Good,High School,206777.41
MEMBER_000298,25.8,67,41.2,Male,Healthcare,29063.69,0.0216,3.8,0,1.7,0.0998,241.67,9428.65,0.0429,0.0275,Medium,0.05,Good,Master,712149.2
MEMBER_000299,43.1,66,22.9,Male,Public,39955.3,0.0318,11.8,1,2.2,0.074,246.51,43488.61,0.0493,0.0262,Low,0.0,Poor,Master,253656.74
MEMBER_000300,62.9,66,3.1,Male,Private,88767.19,0.0185,11.6,0,0.0,0.074,547.73,94463.59,0.0418,0.0265,High,0.03,Good,High School,153857.07
MEMBER_000301,48.6,65,16.4,Male,Private,58401.93,0.0303,13.0,1,0.1,0.0845,411.08,84693.55,0.0681,0.0326,Low,0.06,Excellent,Bachelor,426517.27
MEMBER_000302,28.8,65,36.2,Male,Private,30325.28,0.0265,6.8,1,1.6,0.0664,167.82,13339.63,0.0476,0.0319,Low,0.0,Poor,High School,212099.52
MEMBER_000303,52.0,65,13.0,Male,Public,56528.7,0.0349,22.9,3,3.7,0.1212,571.02,335748.87,0.0434,0.0379,High,0.05,Excellent,Master,749645.39
MEMBER_000304,30.4,66,35.6,Male,Private,34133.18,0.0153,6.5,2,0.9,0.0492,139.88,10441.47,0.0494,0.0302,Low,0.03,Excellent,Bachelor,342888.65
MEMBER_000305,38.8,66,27.2,Female,Private,54122.66,0.0208,16.8,5,7.4,0.0461,207.78,66416.71,0.0638,0.0363,Low,0.05,Fair,High School,515764.6
MEMBER_000306,43.3,66,22.7,Male,Private,74244.98,0.0339,16.3,2,3.8,0.0801,495.55,150905.76,0.0734,0.0329,Medium,0.06,Excellent,Bachelor,1224203.84
MEMBER_000307,65.0,65,1.0,Male,Education,71102.67,0.0299,12.4,2,1.7,0.0663,392.91,74997.63,0.0521,0.0335,High,0.03,Excellent,Bachelor,85350.21
