member_id,claim_id,claim_type,claim_amount,claim_timestamp,login_timestamp,account_age_months,previous_claims_30d,device_type,browser,operating_system,device_fingerprint,is_new_device,ip_address,country,multiple_ips_same_day,failed_login_attempts,is_unusual_hours,is_weekend,session_duration_min,distance_from_last_login_km,travel_velocity_kmh,impossible_travel,user_agent_anomaly_score,email_verified,phone_verified,two_fa_enabled,risk_score,label
NEST010439,CLM00000439,account_change,0.0,2023-11-26 07:35:00,2023-11-26 07:16:00,16,1,tablet,Firefox,Linux,d734d056,False,56.27.144.72,US,1,1,False,True,50.67,217.6,13.16,False,0.079,True,True,True,14.6,legitimate
NEST010440,CLM00000440,transfer,24410.35,2023-06-25 19:20:00,2023-06-25 19:18:00,2,5,tablet,Opera,Windows,a993e338,True,234.119.73.34,NL,2,4,False,True,12.43,5951.2,380.21,False,0.889,True,False,False,83.91,fraudulent
NEST010441,CLM00000441,account_change,0.0,2023-02-18 12:19:00,2023-02-18 11:47:00,56,1,tablet,Chrome,iOS,090d74ab,True,241.159.27.8,AU,1,0,False,True,53.07,496.77,132.11,False,0.29,True,True,False,33.43,legitimate
NEST010442,CLM00000442,account_change,0.0,2023-01-06 22:55:00,2023-01-06 21:58:00,15,1,desktop,Chrome,Windows,0f41661f,False,243.78.20.68,FR,1,1,False,False,16.89,85.17,12.45,False,0.184,True,True,False,36.07,legitimate
NEST010443,CLM00000443,transfer,6500.28,2024-10-14 14:42:00,2024-10-14 14:05:00,19,0,mobile,Edge,iOS,77743245,True,83.198.188.124,AU,1,1,False,False,51.78,176.5,10.25,False,0.097,True,True,True,7.63,legitimate
NEST010444,CLM00000444,withdrawal,12459.16,2023-01-14 21:13:00,2023-01-14 20:41:00,41,0,desktop,Safari,macOS,cf4ec866,False,209.152.195.136,FR,1,1,False,True,52.39,327.64,19.1,False,0.042,True,False,True,20.84,legitimate
NEST010445,CLM00000445,withdrawal,6923.32,2024-02-14 06:04:00,2024-02-14 05:44:00,29,2,tablet,Chrome,macOS,c1ea5f88,False,119.225.28.191,US,1,1,False,False,43.09,14.29,2.92,False,0.181,True,False,True,20.1,legitimate
NEST010446,CLM00000446,account_change,0.0,2024-03-17 16:21:00,2024-03-17 16:03:00,15,1,mobile,Chrome,Windows,8ae7cf2d,True,167.98.188.238,NL,1,0,False,True,36.48,297.02,29.81,False,0.197,True,True,True,38.56,legitimate
NEST010447,CLM00000447,withdrawal,1921.86,2023-02-06 18:17:00,2023-02-06 17:59:00,27,0,desktop,Opera,Android,f3ec3edc,False,101.101.26.57,DE,1,0,False,False,24.4,173.82,9.17,False,0.239,True,True,True,29.52,legitimate
NEST010448,CLM00000448,transfer,8336.59,2024-12-05 07:10:00,2024-12-05 06:58:00,32,0,mobile,Edge,macOS,7081b096,False,247.4.171.122,NL,1,0,False,False,18.54,440.63,18.83,False,0.304,True,True,True,5.04,legitimate
NEST010449,CLM00000449,transfer,7023.57,2023-04-23 01:52:00,2023-04-23 00:58:00,13,1,desktop,Opera,Linux,6f0a3672,True,43.194.38.199,US,1,1,True,True,59.49,367.41,32.99,False,0.103,True,True,True,17.34,legitimate
NEST010450,CLM00000450,account_change,0.0,2024-11-10 19:30:00,2024-11-10 18:46:00,19,1,tablet,Chrome,macOS,b164d9b8,False,251.106.220.57,CA,1,0,False,True,58.66,370.51,59.35,False,0.144,True,True,False,27.36,legitimate
NEST010451,CLM00000451,account_change,0.0,2024-11-26 17:57:00,2024-11-26 17:00:00,70,1,tablet,Firefox,iOS,6e3317d6,False,234.174.90.228,FR,1,1,False,False,19.53,138.12,6.08,False,0.232,True,True,True,32.84,legitimate
NEST010452,CLM00000452,transfer,11163.18,2023-10-23 03:00:00,2023-10-23 02:30:00,43,0,tablet,Firefox,Linux,34b987cf,False,248.75.160.143,CA,1,1,True,False,32.69,147.36,73.01,False,0.087,True,True,True,5.18,legitimate
NEST010453,CLM00000453,withdrawal,13302.11,2023-02-21 08:08:00,2023-02-21 07:25:00,34,2,tablet,Firefox,Windows,9aa06bb1,False,183.70.37.255,AU,1,0,False,False,56.65,16.07,2.19,False,0.099,True,True,True,36.65,legitimate
NEST010454,CLM00000454,transfer,5511.89,2024-09-03 09:11:00,2024-09-03 08:19:00,48,1,tablet,Firefox,macOS,50e234f5,False,65.35.107.142,AU,1,0,False,False,33.06,463.56,61.91,False,0.073,True,True,True,23.43,legitimate
NEST010455,CLM00000455,account_change,0.0,2024-12-02 22:22:00,2024-12-02 21:54:00,41,1,mobile,Edge,Android,f649e09a,False,119.8.234.144,UK,1,1,False,False,55.34,70.29,27.27,False,0.315,True,True,True,36.5,legitimate
NEST010456,CLM00000456,withdrawal,1083.34,2024-02-07 04:25:00,2024-02-07 03:55:00,54,2,desktop,Chrome,Windows,c218ee68,False,70.213.253.167,US,1,0,True,False,44.53,282.72,14.27,False,0.346,True,True,True,30.09,legitimate
NEST010457,CLM00000457,account_change,0.0,2023-05-28 17:47:00,2023-05-28 17:32:00,43,0,tablet,Firefox,iOS,409051a8,False,161.80.185.254,UK,1,0,False,True,40.19,0.02,0.01,False,0.048,True,True,True,34.15,legitimate
NEST010458,CLM00000458,withdrawal,14757.75,2023-05-05 09:25:00,2023-05-05 08:31:00,42,0,tablet,Safari,Linux,4ff23760,False,175.113.220.169,US,1,0,False,False,42.87,409.28,84.51,False,0.068,True,True,True,15.15,legitimate
NEST010459,CLM00000459,account_change,0.0,2024-05-19 11:42:00,2024-05-19 11:17:00,29,1,tablet,Chrome,Android,e473e6d2,False,107.209.109.38,UK,1,0,False,True,25.14,5.51,0.4,False,0.258,True,True,True,36.75,legitimate
NEST010460,CLM00000460,transfer,4614.1,2024-04-14 08:00:00,2024-04-14 07:46:00,22,2,mobile,Opera,Android,b51ffb6f,False,132.17.45.168,CA,1,1,False,True,17.0,429.33,38.0,False,0.314,True,False,True,34.38,legitimate
NEST010461,CLM00000461,transfer,8647.75,2024-09-12 21:11:00,2024-09-12 20:21:00,48,2,tablet,Opera,iOS,810a109e,False,34.179.83.151,FR,1,1,False,False,46.64,14.76,7.07,False,0.093,True,True,True,16.33,legitimate
NEST010462,CLM00000462,account_change,0.0,2023-08-31 03:57:00,2023-08-31 03:10:00,68,0,mobile,Edge,Windows,b1f12793,False,16.157.65.30,UK,1,0,True,False,41.56,187.16,17.21,False,0.012,True,True,True,9.66,legitimate
NEST010463,CLM00000463,account_change,0.0,2023-07-24 06:16:00,2023-07-24 05:32:00,43,1,mobile,Firefox,macOS,897ef171,True,190.42.112.209,AU,1,0,False,False,20.18,334.33,21.87,False,0.324,True,True,True,24.13,legitimate
NEST010464,CLM00000464,withdrawal,32366.14,2024-11-29 23:58:00,2024-11-29 23:21:00,93,4,mobile,Opera,iOS,d99ae1f6,True,92.159.231.144,US,5,8,True,False,5.88,12823.87,5922.2,True,0.647,True,False,False,75.6,fraudulent
NEST010465,CLM00000465,transfer,10533.09,2024-02-04 22:22:00,2024-02-04 22:03:00,16,0,desktop,Opera,Linux,029e146a,False,62.219.133.239,DE,1,0,False,True,39.14,445.9,33.45,False,0.375,False,True,True,19.75,legitimate
NEST010466,CLM00000466,withdrawal,11274.22,2023-05-23 06:35:00,2023-05-23 05:36:00,64,2,desktop,Firefox,Android,9981e7ac,False,19.207.243.145,UK,1,0,False,False,40.62,299.07,13.1,False,0.032,True,False,True,6.46,legitimate
NEST010467,CLM00000467,account_change,0.0,2023-08-19 20:22:00,2023-08-19 20:20:00,3,4,desktop,Chrome,macOS,fc9e8f57,True,137.156.221.98,RU,2,5,False,True,7.55,214.86,11.62,False,0.655,False,False,False,79.19,fraudulent
NEST010468,CLM00000468,transfer,7269.1,2023-03-01 07:14:00,2023-03-01 06:47:00,17,0,tablet,Opera,Linux,5b2f2dff,False,12.254.206.4,AU,1,0,False,False,24.13,219.28,119.73,False,0.126,True,True,False,9.54,legitimate
NEST010469,CLM00000469,account_change,0.0,2023-05-06 21:04:00,2023-05-06 20:29:00,16,1,desktop,Edge,iOS,e2e5fba8,False,230.235.220.57,IE,1,1,False,True,42.68,146.34,7.77,False,0.211,True,True,True,6.89,legitimate
NEST010470,CLM00000470,account_change,0.0,2024-09-28 15:17:00,2024-09-28 14:18:00,17,0,desktop,Opera,macOS,b2c07a02,False,79.190.142.54,US,1,0,False,True,32.01,117.55,87.54,False,0.306,False,True,False,14.46,legitimate
NEST010471,CLM00000471,transfer,7512.1,2023-03-28 01:17:00,2023-03-28 01:15:00,66,1,mobile,Edge,Android,1e607a09,False,12.58.53.98,CA,1,0,True,False,48.15,15.65,0.98,False,0.375,True,True,True,33.99,legitimate
NEST010472,CLM00000472,account_change,0.0,2023-08-10 00:21:00,2023-08-09 23:53:00,58,2,mobile,Chrome,Windows,67ef63f1,False,142.100.244.185,DE,1,1,True,False,48.45,359.61,34.38,False,0.104,False,True,False,13.34,legitimate
NEST010473,CLM00000473,transfer,9370.4,2024-11-29 08:05:00,2024-11-29 07:43:00,27,1,tablet,Edge,Windows,93445f49,False,158.71.93.69,DE,1,0,False,False,26.05,284.22,83.08,False,0.106,True,True,True,21.33,legitimate
NEST010474,CLM00000474,transfer,1173.73,2024-10-15 17:13:00,2024-10-15 16:55:00,38,0,tablet,Opera,iOS,755bb67f,False,245.17.113.47,DE,1,1,False,False,21.37,247.46,37.5,False,0.07,True,True,True,27.91,legitimate
NEST010475,CLM00000475,account_change,0.0,2024-03-26 18:20:00,2024-03-26 17:34:00,14,2,desktop,Chrome,iOS,27904add,False,250.66.5.174,FR,1,0,False,False,13.87,174.86,11.97,False,0.178,True,True,True,18.0,legitimate
NEST010476,CLM00000476,transfer,3755.47,2023-03-15 20:27:00,2023-03-15 20:06:00,68,0,tablet,Safari,iOS,e67229f9,False,250.105.230.167,FR,1,1,False,False,12.23,80.16,5.3,False,0.372,True,True,True,33.28,legitimate
NEST010477,CLM00000477,account_change,0.0,2024-06-04 18:45:00,2024-06-04 18:20:00,34,0,tablet,Chrome,macOS,9e249761,False,98.196.167.21,US,1,0,False,False,41.52,498.91,36.19,False,0.294,True,True,False,32.94,legitimate
NEST010478,CLM00000478,account_change,0.0,2024-06-21 16:28:00,2024-06-21 16:15:00,32,1,tablet,Safari,macOS,f06bb248,False,85.63.205.197,FR,1,1,False,False,22.05,57.71,3.19,False,0.293,True,True,True,22.7,legitimate
NEST010479,CLM00000479,account_change,0.0,2024-05-10 19:14:00,2024-05-10 18:59:00,40,1,tablet,Firefox,Linux,9fb1ccf3,False,63.199.233.105,CA,1,1,False,False,30.43,58.98,6.92,False,0.202,True,True,False,11.93,legitimate
NEST010480,CLM00000480,transfer,3528.83,2023-01-16 05:07:00,2023-01-16 04:21:00,38,2,mobile,Chrome,macOS,b03b34f6,False,223.9.214.111,UK,1,0,True,False,55.93,433.44,120.04,False,0.362,True,True,True,29.92,legitimate
NEST010481,CLM00000481,transfer,11130.94,2024-08-28 19:39:00,2024-08-28 18:40:00,6,8,mobile,Edge,Android,0cb0e9f1,True,162.116.190.214,RO,3,7,False,False,3.09,468.31,25.31,False,0.958,False,True,False,79.48,fraudulent
NEST010482,CLM00000482,account_change,0.0,2024-08-25 08:49:00,2024-08-25 08:29:00,18,0,mobile,Safari,Windows,4b7360b2,False,145.133.230.135,NL,1,1,False,True,17.16,89.21,11.17,False,0.326,True,False,True,23.17,legitimate
NEST010483,CLM00000483,account_change,0.0,2023-11-18 03:22:00,2023-11-18 03:14:00,30,0,mobile,Safari,Android,e1bbec15,False,113.58.227.44,DE,1,1,True,True,56.23,376.73,15.87,False,0.267,True,True,False,31.42,legitimate
NEST010484,CLM00000484,withdrawal,44137.66,2024-07-06 17:51:00,2024-07-06 17:27:00,4,3,desktop,Safari,Linux,668fa6a3,True,110.188.114.134,RO,2,7,False,True,7.62,222.2,13.0,False,0.705,False,False,False,72.91,fraudulent
NEST010485,CLM00000485,withdrawal,3194.18,2023-08-16 23:04:00,2023-08-16 22:46:00,32,1,mobile,Opera,Windows,3f79c4fe,False,181.177.81.229,UK,1,1,True,False,51.88,279.09,56.1,False,0.25,True,True,True,25.52,legitimate
NEST010486,CLM00000486,withdrawal,3120.06,2024-11-20 06:16:00,2024-11-20 05:29:00,42,0,mobile,Safari,macOS,356ef071,True,51.163.225.23,AU,1,0,False,False,45.5,305.61,25.4,False,0.016,True,True,True,13.22,legitimate
NEST010487,CLM00000487,account_change,0.0,2024-11-03 05:56:00,2024-11-03 04:59:00,31,0,mobile,Edge,Android,d8717df8,False,204.162.101.154,FR,1,1,True,True,54.04,56.18,20.29,False,0.302,True,False,True,28.18,legitimate
NEST010488,CLM00000488,transfer,27620.47,2023-11-23 21:07:00,2023-11-23 20:13:00,4,6,mobile,Opera,Android,dc91ae80,False,176.61.8.75,CN,5,2,False,False,7.35,11749.89,856.84,False,0.924,False,True,True,82.14,fraudulent
NEST010489,CLM00000489,account_change,0.0,2023-02-16 09:28:00,2023-02-16 08:51:00,38,0,desktop,Opera,macOS,9cf276f8,True,200.161.29.243,FR,1,0,False,False,28.96,10.56,0.46,False,0.312,True,True,False,7.22,legitimate
NEST010490,CLM00000490,withdrawal,33749.46,2024-01-06 17:12:00,2024-01-06 16:57:00,113,8,mobile,Firefox,iOS,88699af7,True,85.106.56.142,UK,2,8,False,True,8.3,8979.37,397.35,False,0.663,False,True,False,76.18,fraudulent
NEST010491,CLM00000491,withdrawal,12456.14,2024-01-22 20:25:00,2024-01-22 19:29:00,20,1,desktop,Chrome,Windows,66f689bb,True,130.185.181.196,NL,1,0,False,False,29.56,294.1,107.12,False,0.333,True,True,True,31.02,legitimate
NEST010492,CLM00000492,transfer,7126.31,2023-07-27 03:16:00,2023-07-27 02:57:00,53,1,mobile,Chrome,macOS,38cb4093,False,248.105.144.72,IE,1,0,True,False,46.38,496.58,52.35,False,0.381,True,True,True,25.23,legitimate
NEST010493,CLM00000493,withdrawal,25871.34,2024-04-02 11:30:00,2024-04-02 10:38:00,6,4,tablet,Chrome,Windows,b053e46c,True,144.44.54.222,AU,5,6,False,False,11.89,419.83,20.79,False,0.624,False,False,False,90.86,fraudulent
NEST010494,CLM00000494,account_change,0.0,2024-08-01 19:26:00,2024-08-01 19:12:00,77,8,tablet,Edge,Linux,d2e67510,True,128.81.246.167,RO,2,2,False,False,2.18,6272.82,597.18,False,0.808,True,True,False,72.84,fraudulent
NEST010495,CLM00000495,transfer,6102.72,2023-06-24 20:51:00,2023-06-24 19:55:00,45,2,tablet,Edge,Android,7a6ea8d3,False,3.76.31.112,DE,1,1,False,True,28.58,307.55,24.07,False,0.26,True,True,True,26.49,legitimate
NEST010496,CLM00000496,account_change,0.0,2024-09-11 08:30:00,2024-09-11 07:30:00,41,0,mobile,Firefox,macOS,0b343ea5,False,135.184.213.122,UK,1,0,False,False,58.85,33.52,8.31,False,0.125,True,True,True,16.59,legitimate
NEST010497,CLM00000497,transfer,32083.58,2024-08-31 05:04:00,2024-08-31 04:23:00,5,5,desktop,Firefox,iOS,e19b6526,True,73.211.234.223,NG,5,4,True,True,9.7,101.29,7.4,False,0.641,True,True,False,73.17,fraudulent
NEST010498,CLM00000498,account_change,0.0,2024-01-28 10:36:00,2024-01-28 09:57:00,61,2,mobile,Opera,Android,2199f194,False,54.44.1.201,AU,1,0,False,True,17.17,307.46,13.76,False,0.19,True,True,False,9.79,legitimate
NEST010499,CLM00000499,transfer,6254.31,2024-11-11 15:20:00,2024-11-11 15:04:00,31,0,tablet,Edge,Android,1b04f6a5,False,199.99.181.122,FR,1,1,False,False,52.11,441.64,34.05,False,0.382,True,True,False,34.4,legitimate
NEST010500,CLM00000500,transfer,6915.91,2024-12-12 08:43:00,2024-12-12 08:01:00,19,1,mobile,Firefox,Windows,4925e43d,False,222.94.219.120,FR,1,0,False,False,56.03,438.15,29.21,False,0.076,True,False,False,11.85,legitimate
